,label,fullpath,img_dir,origin
id45_id46_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id45_id46_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id45_id46_0002,CelebDF-v2
id39_id40_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id39_id40_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id39_id40_0000,CelebDF-v2
id37_id33_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id33_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id33_0003,CelebDF-v2
id39_id48_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id39_id48_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id39_id48_0000,CelebDF-v2
id19_id24_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id19_id24_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_id24_0007,CelebDF-v2
id8_id1_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id8_id1_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_id1_0007,CelebDF-v2
id23_id16_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id16_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id16_0005,CelebDF-v2
id48_id45_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id48_id45_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id48_id45_0002,CelebDF-v2
id39_id43_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id39_id43_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id39_id43_0007,CelebDF-v2
id0_id28_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id28_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id28_0008,CelebDF-v2
id26_id24_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id24_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id24_0004,CelebDF-v2
id26_id28_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id28_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id28_0008,CelebDF-v2
id20_id22_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id22_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id22_0002,CelebDF-v2
id35_id4_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id4_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id4_0000,CelebDF-v2
id46_id47_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id46_id47_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id46_id47_0003,CelebDF-v2
id6_id31_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id6_id31_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id6_id31_0007,CelebDF-v2
id39_id44_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id39_id44_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id39_id44_0005,CelebDF-v2
id31_id20_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id31_id20_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id31_id20_0005,CelebDF-v2
id30_id21_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id30_id21_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id30_id21_0003,CelebDF-v2
id34_id37_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id34_id37_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id34_id37_0005,CelebDF-v2
id34_id37_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id34_id37_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id34_id37_0008,CelebDF-v2
id21_id23_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id21_id23_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_id23_0002,CelebDF-v2
id2_id26_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id2_id26_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id2_id26_0000,CelebDF-v2
id35_id17_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id17_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id17_0003,CelebDF-v2
id56_id52_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id56_id52_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id56_id52_0008,CelebDF-v2
id16_id3_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id16_id3_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id16_id3_0005,CelebDF-v2
id16_id35_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id16_id35_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id16_id35_0003,CelebDF-v2
id3_id16_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id3_id16_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id3_id16_0002,CelebDF-v2
id32_id33_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id33_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id33_0008,CelebDF-v2
id37_id26_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id26_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id26_0007,CelebDF-v2
id6_id0_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id6_id0_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id6_id0_0003,CelebDF-v2
id17_id31_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id17_id31_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_id31_0009,CelebDF-v2
id37_id28_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id28_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id28_0002,CelebDF-v2
id47_id41_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id47_id41_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id47_id41_0001,CelebDF-v2
id37_id2_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id2_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id2_0005,CelebDF-v2
id21_id1_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id21_id1_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_id1_0002,CelebDF-v2
id16_id6_0010.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id16_id6_0010.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id16_id6_0010,CelebDF-v2
id0_id20_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id20_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id20_0002,CelebDF-v2
id46_id48_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id46_id48_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id46_id48_0005,CelebDF-v2
id3_id28_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id3_id28_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id3_id28_0006,CelebDF-v2
id16_id35_0013.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id16_id35_0013.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id16_id35_0013,CelebDF-v2
id48_id47_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id48_id47_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id48_id47_0009,CelebDF-v2
id33_id30_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id30_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id30_0006,CelebDF-v2
id37_id9_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id9_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id9_0009,CelebDF-v2
id24_id20_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id24_id20_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_id20_0008,CelebDF-v2
id40_id47_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id40_id47_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id40_id47_0007,CelebDF-v2
id9_id35_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id9_id35_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_id35_0009,CelebDF-v2
id20_id16_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id16_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id16_0009,CelebDF-v2
id37_id26_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id26_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id26_0005,CelebDF-v2
id46_id41_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id46_id41_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id46_id41_0009,CelebDF-v2
id21_id19_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id21_id19_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_id19_0009,CelebDF-v2
id19_id25_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id19_id25_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_id25_0000,CelebDF-v2
id17_id31_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id17_id31_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_id31_0003,CelebDF-v2
id38_id33_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id38_id33_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id38_id33_0000,CelebDF-v2
id25_id26_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id25_id26_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_id26_0007,CelebDF-v2
id35_id1_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id1_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id1_0002,CelebDF-v2
id22_id27_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id22_id27_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_id27_0004,CelebDF-v2
id27_id26_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id27_id26_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id27_id26_0006,CelebDF-v2
id16_id20_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id16_id20_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id16_id20_0004,CelebDF-v2
id26_id2_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id2_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id2_0002,CelebDF-v2
id26_id3_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id3_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id3_0008,CelebDF-v2
id17_id37_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id17_id37_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_id37_0005,CelebDF-v2
id23_id24_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id24_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id24_0007,CelebDF-v2
id48_id44_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id48_id44_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id48_id44_0002,CelebDF-v2
id31_id30_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id31_id30_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id31_id30_0004,CelebDF-v2
id43_id44_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id43_id44_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id43_id44_0001,CelebDF-v2
id9_id26_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id9_id26_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_id26_0009,CelebDF-v2
id26_id22_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id22_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id22_0009,CelebDF-v2
id23_id24_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id24_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id24_0009,CelebDF-v2
id20_id2_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id2_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id2_0008,CelebDF-v2
id26_id1_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id1_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id1_0001,CelebDF-v2
id53_id56_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id53_id56_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id53_id56_0008,CelebDF-v2
id25_id26_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id25_id26_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_id26_0008,CelebDF-v2
id2_id20_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id2_id20_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id2_id20_0005,CelebDF-v2
id54_id57_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id54_id57_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id54_id57_0005,CelebDF-v2
id21_id17_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id21_id17_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_id17_0002,CelebDF-v2
id3_id30_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id3_id30_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id3_id30_0007,CelebDF-v2
id0_id6_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id6_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id6_0009,CelebDF-v2
id20_id37_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id37_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id37_0006,CelebDF-v2
id0_id23_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id23_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id23_0002,CelebDF-v2
id21_id35_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id21_id35_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_id35_0004,CelebDF-v2
id27_id19_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id27_id19_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id27_id19_0003,CelebDF-v2
id2_id4_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id2_id4_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id2_id4_0000,CelebDF-v2
id9_id17_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id9_id17_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_id17_0002,CelebDF-v2
id58_id49_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id58_id49_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id58_id49_0007,CelebDF-v2
id1_id17_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id1_id17_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_id17_0004,CelebDF-v2
id30_id33_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id30_id33_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id30_id33_0008,CelebDF-v2
id26_id21_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id21_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id21_0005,CelebDF-v2
id9_id3_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id9_id3_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_id3_0004,CelebDF-v2
id30_id4_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id30_id4_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id30_id4_0006,CelebDF-v2
id20_id16_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id16_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id16_0008,CelebDF-v2
id32_id34_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id34_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id34_0007,CelebDF-v2
id44_id39_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id44_id39_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id44_id39_0000,CelebDF-v2
id28_id27_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id27_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id27_0006,CelebDF-v2
id26_id31_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id31_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id31_0001,CelebDF-v2
id8_id1_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id8_id1_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_id1_0008,CelebDF-v2
id35_id20_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id20_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id20_0008,CelebDF-v2
id6_id28_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id6_id28_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id6_id28_0000,CelebDF-v2
id39_id46_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id39_id46_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id39_id46_0007,CelebDF-v2
id30_id35_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id30_id35_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id30_id35_0000,CelebDF-v2
id17_id23_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id17_id23_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_id23_0001,CelebDF-v2
id0_id3_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id3_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id3_0002,CelebDF-v2
id30_id38_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id30_id38_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id30_id38_0006,CelebDF-v2
id53_id52_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id53_id52_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id53_id52_0009,CelebDF-v2
id26_id0_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id0_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id0_0004,CelebDF-v2
id45_id44_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id45_id44_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id45_id44_0006,CelebDF-v2
id54_id49_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id54_id49_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id54_id49_0007,CelebDF-v2
id37_id30_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id30_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id30_0008,CelebDF-v2
id31_id29_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id31_id29_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id31_id29_0009,CelebDF-v2
id17_id31_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id17_id31_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_id31_0002,CelebDF-v2
id30_id2_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id30_id2_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id30_id2_0003,CelebDF-v2
id9_id26_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id9_id26_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_id26_0006,CelebDF-v2
id31_id34_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id31_id34_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id31_id34_0001,CelebDF-v2
id1_id0_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id1_id0_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_id0_0000,CelebDF-v2
id6_id0_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id6_id0_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id6_id0_0001,CelebDF-v2
id57_id55_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id57_id55_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id57_id55_0004,CelebDF-v2
